CatEMF1FR;CatEMF2FR;CatEMF3FR;CatEMF4FR;CatEMF5FR;Nom_EMF;Description;SourceFile;CatSTR1FR;CatSTR2FR;CatSTR3FR
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisse de montbéliard;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisse de morteau;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisse de strasbourg ou knack;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisse de toulouse;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisse de volaille;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisse sèche;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisse viennoise;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisson à l'ail;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisson brioché;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisson cuit pur porc;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisson de paris;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisson sec;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisson sec aux noix et/ou noisettes;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;saucisson sec pur porc;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;terrine de canard;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;charcuteries;;terrine de lapin;;;Alimentation & boissons;produits animaux;charcuteries
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;mollusques et crustacés crus;;calmar ou calamar ou encornet;;;Alimentation & boissons;produits animaux;mollusques et crustacés crus
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;mollusques et crustacés crus;;coquille saint-jacques;;;Alimentation & boissons;produits animaux;mollusques et crustacés crus
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;mollusques et crustacés crus;;crevette;;;Alimentation & boissons;produits animaux;mollusques et crustacés crus
achats de biens;produits agro-alimentaires, plats préparés et boissons;viandes, oeufs, poissons;mollusques et crustacés crus;;crevette rose;;;Alimentation & boissons;produits animaux;mollusques et crustacés crus
